scorer,DLC_resnet101_0degreeFeb13shuffle1_50000,DLC_resnet101_0degreeFeb13shuffle1_50000,DLC_resnet101_0degreeFeb13shuffle1_50000,DLC_resnet101_0degreeFeb13shuffle1_50000,DLC_resnet101_0degreeFeb13shuffle1_50000,DLC_resnet101_0degreeFeb13shuffle1_50000,DLC_resnet101_0degreeFeb13shuffle1_50000,DLC_resnet101_0degreeFeb13shuffle1_50000,DLC_resnet101_0degreeFeb13shuffle1_50000,DLC_resnet101_0degreeFeb13shuffle1_50000,DLC_resnet101_0degreeFeb13shuffle1_50000,DLC_resnet101_0degreeFeb13shuffle1_50000,DLC_resnet101_0degreeFeb13shuffle1_50000,DLC_resnet101_0degreeFeb13shuffle1_50000,DLC_resnet101_0degreeFeb13shuffle1_50000,DLC_resnet101_0degreeFeb13shuffle1_50000,DLC_resnet101_0degreeFeb13shuffle1_50000,DLC_resnet101_0degreeFeb13shuffle1_50000,DLC_resnet101_0degreeFeb13shuffle1_50000,DLC_resnet101_0degreeFeb13shuffle1_50000,DLC_resnet101_0degreeFeb13shuffle1_50000,DLC_resnet101_0degreeFeb13shuffle1_50000,DLC_resnet101_0degreeFeb13shuffle1_50000,DLC_resnet101_0degreeFeb13shuffle1_50000,DLC_resnet101_0degreeFeb13shuffle1_50000,DLC_resnet101_0degreeFeb13shuffle1_50000,DLC_resnet101_0degreeFeb13shuffle1_50000,DLC_resnet101_0degreeFeb13shuffle1_50000,DLC_resnet101_0degreeFeb13shuffle1_50000,DLC_resnet101_0degreeFeb13shuffle1_50000,DLC_resnet101_0degreeFeb13shuffle1_50000,DLC_resnet101_0degreeFeb13shuffle1_50000,DLC_resnet101_0degreeFeb13shuffle1_50000,DLC_resnet101_0degreeFeb13shuffle1_50000,DLC_resnet101_0degreeFeb13shuffle1_50000,DLC_resnet101_0degreeFeb13shuffle1_50000
bodyparts,antena1,antena1,antena1,antena2,antena2,antena2,forhead,forhead,forhead,neck,neck,neck,thorax,thorax,thorax,abdomen,abdomen,abdomen,l1,l1,l1,l2,l2,l2,l3,l3,l3,r1,r1,r1,r2,r2,r2,r3,r3,r3
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,499.6636047363281,51.274627685546875,0.9816164970397949,480.890380859375,89.61511993408203,0.9943596720695496,512.1953735351562,73.8709716796875,0.9953194260597229,527.1165771484375,78.30445861816406,0.998916745185852,550.978271484375,79.3592529296875,0.9994966983795166,574.0314331054688,82.97276306152344,0.9997872710227966,524.1593017578125,61.136192321777344,0.9901939034461975,543.733154296875,53.320350646972656,0.9879869818687439,588.3613891601562,52.73973846435547,0.9884757995605469,506.6884765625,85.85835266113281,0.9756544828414917,553.0849609375,113.40626525878906,0.9979605674743652,564.6892700195312,104.4284439086914,0.924493670463562
1,499.6636047363281,51.29526138305664,0.9789915084838867,480.890380859375,90.64806365966797,0.9968185424804688,512.1953735351562,74.5539779663086,0.995364785194397,527.1165771484375,78.35333251953125,0.9984431862831116,550.978271484375,80.27035522460938,0.9993239641189575,574.0314331054688,83.59451293945312,0.9994705319404602,524.1593017578125,62.117645263671875,0.9795700907707214,543.733154296875,54.00896072387695,0.9905120730400085,591.8430786132812,53.137733459472656,0.9857220649719238,506.6884765625,85.88997650146484,0.9799723029136658,553.0849609375,113.98416137695312,0.9902172684669495,565.31396484375,105.8426742553711,0.9181568622589111
2,499.6636047363281,51.34635925292969,0.9855256676673889,480.890380859375,90.76100158691406,0.9955156445503235,512.1953735351562,74.6004638671875,0.9900097250938416,527.1165771484375,78.35955810546875,0.9926164746284485,550.978271484375,80.86898040771484,0.9990094900131226,574.0314331054688,84.7022476196289,0.9995738863945007,524.1593017578125,63.337852478027344,0.9325246214866638,543.733154296875,54.00896072387695,0.986855149269104,591.88037109375,53.61886978149414,0.9847598671913147,506.6884765625,87.07482147216797,0.9775176644325256,553.0849609375,115.93671417236328,0.9851979613304138,565.9554443359375,111.34595489501953,0.9912421703338623
3,497.093994140625,51.36296081542969,0.9852223992347717,474.953857421875,91.32959747314453,0.9953926801681519,509.4271240234375,75.3365249633789,0.9956733584403992,522.9953002929688,78.81644439697266,0.9951840043067932,547.4299926757812,81.6391830444336,0.9993138313293457,571.7688598632812,85.79163360595703,0.999667763710022,516.5578002929688,63.75418472290039,0.9504916667938232,543.2368774414062,53.93114471435547,0.9931625127792358,591.88037109375,54.17555618286133,0.9866064786911011,502.6856994628906,87.33911895751953,0.9775870442390442,551.7250366210938,115.93671417236328,0.9663833975791931,565.9554443359375,113.80816650390625,0.9964004755020142
4,492.8349609375,51.69452667236328,0.9930353164672852,472.2466735839844,92.54286193847656,0.9939862489700317,506.35418701171875,76.09468078613281,0.9942019581794739,521.2726440429688,80.78144836425781,0.9947022795677185,544.3255004882812,83.34243774414062,0.9987403750419617,570.6013793945312,87.21284484863281,0.9994980096817017,515.4407958984375,64.45679473876953,0.9302557110786438,542.2042846679688,54.62649154663086,0.997363269329071,591.8430786132812,54.569068908691406,0.9860169291496277,500.5932312011719,88.39328002929688,0.9720891118049622,548.8158569335938,115.93671417236328,0.9482419490814209,566.1506958007812,114.47709655761719,0.9982665181159973
5,490.0542297363281,52.00007247924805,0.9920153617858887,472.089111328125,95.04913330078125,0.9951866269111633,502.8847351074219,76.5091552734375,0.9981643557548523,518.7130126953125,81.42364501953125,0.997891366481781,543.3187255859375,83.40242767333984,0.9996846914291382,567.0439453125,87.21284484863281,0.9996839761734009,512.2010498046875,63.75418472290039,0.9379891753196716,541.6773071289062,54.62649154663086,0.9971278309822083,588.2333984375,56.0418815612793,0.9902588129043579,500.5932312011719,89.7030029296875,0.9770894646644592,534.6321411132812,116.23818969726562,0.9300668835639954,566.1506958007812,115.3873519897461,0.999043881893158
6,486.2818603515625,52.00007247924805,0.9962261915206909,471.0892333984375,96.25054931640625,0.9974570870399475,500.7511291503906,77.42548370361328,0.9990691542625427,517.0006103515625,81.42364501953125,0.9991193413734436,540.1795043945312,83.40242767333984,0.9998102784156799,562.8352661132812,87.21284484863281,0.9995100498199463,506.10552978515625,63.75418472290039,0.9424858093261719,541.6773071289062,53.93114471435547,0.9970596432685852,579.1271362304688,56.55644607543945,0.9879949688911438,500.5932312011719,91.29273986816406,0.9612666964530945,531.6025390625,116.23818969726562,0.9885776042938232,565.9554443359375,115.3873519897461,0.9988234639167786
7,482.69549560546875,52.37821960449219,0.9956613183021545,468.41900634765625,98.6791763305664,0.9989578723907471,498.4321594238281,78.2576904296875,0.9987127780914307,513.9675903320312,81.63999938964844,0.9988204836845398,537.126220703125,83.40242767333984,0.9996514320373535,559.7447509765625,85.60948944091797,0.9992412328720093,497.6929626464844,63.114498138427734,0.979480504989624,541.3493041992188,53.76771926879883,0.9956002235412598,570.0950927734375,56.55644607543945,0.9949457049369812,501.17437744140625,91.56726837158203,0.9540790319442749,519.2713623046875,113.22962188720703,0.9871402382850647,564.6568603515625,115.3873519897461,0.999103307723999
8,478.4888000488281,52.55265808105469,0.9944080114364624,465.9167785644531,99.63886260986328,0.9988988637924194,495.0860290527344,79.3278579711914,0.9965554475784302,509.9833679199219,81.63999938964844,0.9972174167633057,535.1800537109375,83.30403137207031,0.9996680021286011,556.0947265625,85.10633087158203,0.9996032118797302,494.99407958984375,62.375335693359375,0.9895159006118774,541.2466430664062,53.76771926879883,0.9978142976760864,558.5584106445312,56.55644607543945,0.9712325930595398,501.17437744140625,91.56726837158203,0.9390324354171753,517.5357666015625,113.22962188720703,0.9973646998405457,563.0885620117188,114.97850036621094,0.9986200332641602
9,474.4088134765625,53.234676361083984,0.9945756196975708,462.98516845703125,100.10789489746094,0.9980515241622925,492.50140380859375,79.66207122802734,0.9964860677719116,507.2709655761719,81.10426330566406,0.9969940185546875,530.8104858398438,82.66987609863281,0.9993939399719238,554.5509643554688,84.85667419433594,0.999219536781311,489.0422668457031,61.99067687988281,0.9927704930305481,540.6884155273438,53.250038146972656,0.9988645315170288,553.0284423828125,55.39916229248047,0.9822435975074768,501.17437744140625,91.56726837158203,0.9625029563903809,515.5595703125,108.16366577148438,0.9909470081329346,560.9068603515625,114.2403335571289,0.996146559715271
10,469.4681091308594,57.23773193359375,0.987453281879425,458.6915588378906,100.31361389160156,0.9989792704582214,487.50830078125,79.83960723876953,0.9980216026306152,504.38238525390625,81.04044342041016,0.9989176988601685,527.0260009765625,82.59228515625,0.9996750354766846,549.5029296875,84.28639221191406,0.9998132586479187,486.8721008300781,61.27723693847656,0.9920899868011475,537.941650390625,53.250038146972656,0.9966861605644226,547.1280517578125,51.74263381958008,0.9869071245193481,498.3581848144531,91.29027557373047,0.9902708530426025,512.5155029296875,106.41577911376953,0.9875247478485107,560.62109375,113.23469543457031,0.9935289025306702
11,462.727783203125,57.23773193359375,0.9904338121414185,455.3281555175781,101.66803741455078,0.9983204007148743,484.8549499511719,79.83960723876953,0.9989493489265442,501.37518310546875,81.04044342041016,0.9986503720283508,523.8034057617188,82.08680725097656,0.9996519088745117,546.3853759765625,83.86457824707031,0.9994595646858215,481.43096923828125,61.27723693847656,0.9951643943786621,535.1709594726562,53.250038146972656,0.9814563989639282,541.6298828125,51.74263381958008,0.9835634231567383,494.4276428222656,89.98587036132812,0.984233558177948,509.12841796875,106.41577911376953,0.9669880867004395,559.4619140625,113.04344177246094,0.9936972260475159
12,458.894775390625,57.23773193359375,0.9918248057365417,454.1885986328125,102.67951202392578,0.9979294538497925,481.6224670410156,79.6974868774414,0.9959027171134949,496.629150390625,80.79670715332031,0.9949711561203003,519.8435668945312,81.53751373291016,0.9988182187080383,541.416015625,82.44620513916016,0.9990723133087158,476.4440002441406,60.843482971191406,0.9971639513969421,531.7174682617188,53.250038146972656,0.9897444844245911,539.0889892578125,51.7281494140625,0.9915717840194702,493.5228576660156,89.85455322265625,0.9791758060455322,502.8082275390625,106.41577911376953,0.9613642692565918,557.8931884765625,112.15003204345703,0.9920152425765991
13,454.19744873046875,54.893089294433594,0.9971241354942322,448.18994140625,102.67951202392578,0.995284378528595,477.2501525878906,79.6974868774414,0.9935585856437683,492.5458984375,80.79670715332031,0.9939066767692566,516.2252197265625,80.96683502197266,0.9988665580749512,538.1036376953125,82.44620513916016,0.9987900853157043,470.6126403808594,60.67438888549805,0.9924577474594116,530.1943359375,53.366092681884766,0.9798439741134644,538.5661010742188,51.655086517333984,0.9951901435852051,489.525390625,89.2317886352539,0.9894459843635559,486.8135681152344,118.6295394897461,0.9937641024589539,556.6502075195312,112.15003204345703,0.9924336671829224
14,452.39642333984375,54.566558837890625,0.9976811408996582,443.22894287109375,102.67951202392578,0.9969587326049805,472.3697204589844,79.29248046875,0.9968517422676086,489.66815185546875,80.50257873535156,0.9977052807807922,511.1362609863281,80.3826675415039,0.9965130686759949,536.584716796875,82.44620513916016,0.9989525079727173,467.5934753417969,59.2047119140625,0.9928696751594543,523.846923828125,53.48255157470703,0.9965529441833496,534.9156494140625,51.6921272277832,0.9920485615730286,487.6979064941406,89.0633316040039,0.9932435154914856,483.1932373046875,118.70455169677734,0.9984026551246643,555.0067138671875,112.03036499023438,0.9916672110557556
